time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-03-27T22:50:15.600Z,36.2879,-97.5082,6.758,2.6,ml,,25,,0.18,us,us20008v55,2017-06-16T23:07:59.040Z,"19km W of Perry, Oklahoma",earthquake,1,3.6,,,reviewed,tul,tul
2017-03-27T09:35:14.500Z,35.8493,-96.6587,6.616,2.8,ml,,47,,0.31,us,us20008uz9,2017-06-16T23:07:58.040Z,"11km N of Stroud, Oklahoma",earthquake,0.9,2.9,,,reviewed,tul,tul
2017-03-27T05:32:42.100Z,36.6565,-99.0588,5.326,2.5,ml,,153,,0.85,us,us10008e6v,2017-06-16T23:07:58.040Z,"27km NNE of Mooreland, Oklahoma",earthquake,2.4,3.6,,,reviewed,tul,tul
2017-03-27T04:32:08.900Z,36.2769,-97.5599,6.999,2.9,ml,,25,,0.26,us,us20008uxu,2017-06-16T23:07:58.040Z,"24km W of Perry, Oklahoma",earthquake,1.1,2.9,,,reviewed,tul,tul
2017-03-26T17:15:55.900Z,35.9058,-98.2977,6.5,2.5,ml,,79,,0.26,us,us20008uu9,2017-06-16T23:07:57.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.2,5,,,reviewed,tul,tul
2017-03-25T20:38:44.300Z,36.6835,-97.757,8.301,3.8,mwr,,42,,0.47,us,us20008una,2017-06-12T19:46:57.040Z,"13km S of Medford, Oklahoma",earthquake,1.1,7.3,0.057,30,reviewed,tul,us
2017-03-25T13:01:58.800Z,36.2798,-97.5603,4.624,2.5,ml,,26,,0.25,us,us20008ukz,2017-06-12T19:46:57.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,5.3,,,reviewed,tul,tul
2017-03-25T11:48:14.000Z,36.272,-97.5668,7.985,2.8,ml,,25,,0.33,us,us20008ukj,2017-06-12T19:46:57.040Z,"25km W of Perry, Oklahoma",earthquake,1.4,7,,,reviewed,tul,tul
2017-03-25T11:44:13.600Z,36.2746,-97.5636,6.343,3,ml,,25,,0.33,us,us20008uki,2017-06-12T19:46:57.040Z,"24km W of Perry, Oklahoma",earthquake,1.4,6.6,,,reviewed,tul,tul
2017-03-25T11:33:12.400Z,36.2751,-97.5659,6.72,3.1,ml,,25,,0.26,us,us20008ukd,2017-06-12T19:46:57.040Z,"25km W of Perry, Oklahoma",earthquake,0.9,6.6,,,reviewed,tul,tul
2017-03-25T11:05:34.400Z,36.2757,-97.5625,7.29,3.6,ml,,25,,0.36,us,us20008uk1,2017-06-12T19:46:57.040Z,"24km W of Perry, Oklahoma",earthquake,1.2,7.4,,,reviewed,tul,tul
2017-03-25T03:35:34.900Z,36.4571,-98.7632,7.599,2.9,ml,,61,,0.42,us,us20008ui0,2017-06-12T19:46:56.040Z,"32km NW of Fairview, Oklahoma",earthquake,4.2,2.2,,,reviewed,tul,tul
2017-03-24T18:52:52.600Z,35.7965,-97.1968,5.558,2.5,ml,,36,,0.56,us,us20008ugu,2017-06-12T19:46:56.040Z,"14km N of Luther, Oklahoma",earthquake,1,2.3,,,reviewed,tul,tul
2017-03-24T16:55:34.900Z,36.137,-97.8224,5.655,3.6,ml,,26,,0.27,us,us20008ucq,2017-06-12T19:46:55.040Z,"7km ENE of Hennessey, Oklahoma",earthquake,1.1,7.9,,,reviewed,tul,tul
2017-03-24T16:50:52.300Z,35.8495,-97.3723,5.245,2.6,ml,,29,,0.2,us,us20008ucm,2017-06-12T19:46:55.040Z,"5km SE of Guthrie, Oklahoma",earthquake,1.2,4.6,,,reviewed,tul,tul
2017-03-24T08:30:26.600Z,36.7026,-98.4335,6.601,2.9,ml,,63,,0.27,us,us20008u88,2017-06-12T19:46:55.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.4,5.9,,,reviewed,tul,tul
2017-03-24T04:50:58.400Z,35.7279,-97.1494,5.666,3.1,ml,,24,,0.43,us,us20008u7b,2017-06-12T19:46:55.040Z,"8km NNE of Luther, Oklahoma",earthquake,1.7,5.5,,,reviewed,tul,tul
2017-03-23T22:02:25.300Z,35.6698,-97.4006,6.57,2.5,ml,,64,,0.58,us,us20008ugt,2017-06-12T19:46:55.040Z,"7km ENE of Edmond, Oklahoma",earthquake,0.9,4.7,,,reviewed,tul,tul
2017-03-23T17:28:46.400Z,35.9016,-98.2833,5.204,2.8,ml,,65,,0.25,us,us20008u3d,2017-06-12T19:46:54.040Z,"13km ENE of Watonga, Oklahoma",earthquake,1.5,3,,,reviewed,tul,tul
2017-03-23T06:56:13.800Z,36.4543,-98.7887,4.703,2.5,ml,,51,,0.25,us,us20008tz4,2017-06-12T19:46:54.040Z,"34km NW of Fairview, Oklahoma",earthquake,1.2,2.4,,,reviewed,tul,tul
2017-03-23T06:32:10.000Z,36.4134,-96.8313,5.587,2.6,ml,,40,,0.16,us,us20008tz0,2017-06-12T19:46:54.040Z,"8km NNW of Pawnee, Oklahoma",earthquake,0.8,2.3,,,reviewed,tul,tul
2017-03-23T05:02:05.900Z,36.1202,-98.7299,6.158,2.7,ml,,143,,0.18,us,us20008tyi,2017-06-12T19:46:54.040Z,"22km ENE of Taloga, Oklahoma",earthquake,1.7,6.4,,,reviewed,tul,tul
2017-03-22T21:44:20.400Z,36.4203,-96.8914,5.158,2.7,ml,,45,,0.24,us,us20008twj,2017-06-12T19:46:54.040Z,"12km NW of Pawnee, Oklahoma",earthquake,0.8,3,,,reviewed,tul,tul
2017-03-22T16:40:38.900Z,35.8543,-96.6629,5,2.5,ml,,45,,0.21,us,us20008tts,2017-06-12T19:46:53.040Z,"11km N of Stroud, Oklahoma",earthquake,1.1,3.2,,,reviewed,tul,tul
2017-03-22T14:45:53.730Z,37.0623,-97.377,5.72,2.5,mb_lg,,142,0.094,0.16,us,us20008tyq,2017-06-12T19:46:53.040Z,"20km E of Caldwell, Kansas",earthquake,1.2,2,0.142,13,reviewed,us,us
2017-03-22T14:00:09.100Z,35.8537,-96.6512,4.708,3.7,mwr,,42,,0.3,us,us20008trk,2017-06-12T19:46:53.040Z,"11km N of Stroud, Oklahoma",earthquake,1.6,5.7,0.051,37,reviewed,tul,us
2017-03-22T13:36:27.400Z,36.4826,-98.8,4.837,2.8,ml,,55,,0.27,us,us20008tqm,2017-06-12T19:46:53.040Z,"36km E of Mooreland, Oklahoma",earthquake,1.6,2.2,,,reviewed,tul,tul
2017-03-22T13:22:45.500Z,36.4818,-98.7994,5,2.6,ml,,47,,0.26,us,us20008tqj,2017-06-12T19:46:53.040Z,"36km E of Mooreland, Oklahoma",earthquake,1.1,2.6,,,reviewed,tul,tul
2017-03-21T18:25:09.500Z,36.009,-96.7643,3.489,2.7,ml,,60,,0.25,us,us20008tkf,2017-06-12T19:46:52.040Z,"2km N of Cushing, Oklahoma",earthquake,0.7,1.9,,,reviewed,tul,tul
2017-03-21T17:06:46.500Z,36.307,-97.5883,7.242,2.5,ml,,38,,0.26,us,us20008tjq,2017-06-12T19:46:52.040Z,"27km ESE of Enid, Oklahoma",earthquake,1,4.9,,,reviewed,tul,tul
2017-03-20T20:22:17.900Z,36.9181,-98.1272,9.822,2.5,ml,,142,,0.19,us,us10008j57,2017-06-12T19:46:51.040Z,"27km SSW of Anthony, Kansas",earthquake,2.1,3.1,,,reviewed,tul,tul
2017-03-20T18:47:13.000Z,36.9185,-98.129,10.186,3.1,ml,,97,,0.25,us,us20008tci,2017-06-12T19:46:51.040Z,"27km SSW of Anthony, Kansas",earthquake,1.7,7.9,,,reviewed,tul,tul
2017-03-20T15:13:35.100Z,36.7019,-98.4345,6.589,2.6,ml,,81,,0.21,us,us20008tbb,2017-06-12T19:46:51.040Z,"9km SW of Cherokee, Oklahoma",earthquake,1.6,1.5,,,reviewed,tul,tul
2017-03-19T11:16:34.100Z,36.5025,-97.1454,7.078,2.5,ml,,63,,0.41,us,us20008t5n,2017-06-12T19:46:49.040Z,"21km SSW of McCord, Oklahoma",earthquake,1.7,5.1,,,reviewed,tul,tul
2017-03-18T07:03:16.700Z,36.5892,-98.5611,6.049,2.9,ml,,41,,0.24,us,us20008syp,2017-06-07T00:33:44.040Z,"25km SSE of Alva, Oklahoma",earthquake,1.2,1.5,,,reviewed,tul,tul
2017-03-17T20:09:08.100Z,36.7048,-98.2356,7.218,2.9,ml,,77,,0.23,us,us20008suv,2017-06-07T00:33:43.040Z,"12km ESE of Cherokee, Oklahoma",earthquake,0.8,3.8,,,reviewed,tul,tul
2017-03-17T19:59:55.300Z,35.9883,-97.1946,7.114,2.6,ml,,31,,0.22,us,us20008suh,2017-06-07T00:33:43.040Z,"7km NE of Langston, Oklahoma",earthquake,0.8,3.7,,,reviewed,tul,tul
2017-03-17T11:39:07.100Z,36.4812,-98.7361,7.856,2.7,ml,,47,,0.42,us,us20008snm,2017-06-07T00:33:42.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.5,4.9,,,reviewed,tul,tul
2017-03-16T19:51:27.700Z,36.4771,-98.2106,6.336,2.6,ml,,49,,0.63,us,us20008sj7,2017-06-07T00:33:41.040Z,"9km SE of Helena, Oklahoma",earthquake,1.8,7.5,,,reviewed,tul,tul
2017-03-16T18:55:21.600Z,36.4108,-96.9141,3.973,2.5,ml,,27,,0.14,us,us20008siv,2017-06-07T00:33:41.040Z,"12km NW of Pawnee, Oklahoma",earthquake,0.9,1.5,,,reviewed,tul,tul
2017-03-16T08:57:59.600Z,36.7011,-98.4288,6.118,3.8,ml,,62,,0.26,us,us20008sfv,2017-06-07T00:33:41.040Z,"8km SW of Cherokee, Oklahoma",earthquake,1.4,5.4,,,reviewed,tul,tul
2017-03-16T06:20:13.800Z,36.2342,-97.195,5.283,2.8,ml,,23,,0.53,us,us20008sf2,2017-06-07T00:33:40.040Z,"10km SE of Perry, Oklahoma",earthquake,1,6.5,,,reviewed,tul,tul
2017-03-15T22:21:24.860Z,37.0298,-97.9018,5.43,2.7,ml,,116,0.082,0.28,us,us20008sd6,2017-06-07T00:33:40.040Z,"17km SE of Anthony, Kansas",earthquake,1.2,3,0.162,16,reviewed,ismp,ismp
2017-03-15T21:07:21.000Z,35.9867,-97.1975,6.741,2.7,ml,,31,,0.2,us,us20008scv,2017-06-07T00:33:40.040Z,"6km NE of Langston, Oklahoma",earthquake,1,4.3,,,reviewed,tul,tul
2017-03-15T19:14:35.200Z,35.9008,-98.2878,6.871,3.4,ml,,48,,0.19,us,us20008sbs,2017-06-07T00:33:40.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.2,4.3,,,reviewed,tul,tul
2017-03-15T18:26:17.100Z,36.4004,-96.8845,4.414,2.5,ml,,40,,0.19,us,us20008sbe,2017-06-07T00:33:40.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,1.8,,,reviewed,tul,tul
2017-03-15T16:22:15.100Z,37.0308,-97.903,5.6,2.6,ml,,117,0.081,0.28,us,us20008sa3,2017-06-07T00:33:40.040Z,"17km SE of Anthony, Kansas",earthquake,1.2,1.8,0.165,15,reviewed,ismp,ismp
2017-03-15T15:16:47.500Z,36.4008,-96.8841,5,3.5,ml,,40,,0.26,us,us20008s9y,2017-06-07T00:33:40.040Z,"10km NW of Pawnee, Oklahoma",earthquake,1.3,3,,,reviewed,tul,tul
2017-03-15T04:51:56.200Z,36.4185,-98.1339,7.929,3.1,ml,,45,,0.65,us,us20008s8f,2017-06-07T00:33:39.040Z,"18km SE of Helena, Oklahoma",earthquake,1.3,6.8,,,reviewed,tul,tul
2017-03-13T23:52:18.500Z,35.7995,-96.6457,6.585,2.6,ml,,89,,0.44,us,us100088s1,2017-06-07T00:33:38.040Z,"5km N of Stroud, Oklahoma",earthquake,1.4,5.3,,,reviewed,tul,tul
2017-03-13T08:24:28.800Z,36.6597,-99.1201,4.285,2.5,ml,,145,,0.85,us,us100088m2,2017-06-07T00:33:37.040Z,"25km NNE of Mooreland, Oklahoma",earthquake,2.3,6.8,,,reviewed,tul,tul
2017-03-12T20:19:54.880Z,37.0684,-97.3701,5,2.8,mb_lg,,62,0.102,0.37,us,us100088jz,2017-06-07T00:33:37.040Z,"21km S of Wellington, Kansas",earthquake,1.7,1.8,0.17,9,reviewed,us,us
2017-03-12T17:28:17.000Z,36.7021,-97.6749,7.981,2.9,ml,,50,,0.2,us,us100088jh,2017-06-07T00:33:37.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.3,4.5,,,reviewed,tul,tul
2017-03-12T10:43:07.500Z,36.4544,-96.881,4.354,2.7,ml,,47,,0.31,us,us100088i1,2017-06-07T00:33:36.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1.3,3.8,,,reviewed,tul,tul
2017-03-12T01:00:48.000Z,36.9038,-98.2241,5.894,2.5,ml,,83,,0.63,us,us100088g7,2017-06-07T00:33:36.040Z,"20km NE of Cherokee, Oklahoma",earthquake,0.6,6.2,,,reviewed,tul,tul
2017-03-11T23:26:01.200Z,36.7019,-97.6761,8.184,2.6,ml,,50,,0.2,us,us100088fv,2017-05-31T01:59:02.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.1,4.2,,,reviewed,tul,tul
2017-03-11T02:10:32.200Z,36.4561,-96.8817,4.48,2.6,ml,,47,,0.19,us,us100088cg,2017-05-31T01:59:01.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1.2,4.5,,,reviewed,tul,tul
2017-03-10T23:54:59.500Z,36.4427,-96.9691,5.302,2.9,ml,,29,,0.28,us,us100088c8,2017-05-31T01:59:01.040Z,"18km NW of Pawnee, Oklahoma",earthquake,0.9,2.9,,,reviewed,tul,tul
2017-03-10T23:44:18.100Z,35.9941,-96.8016,4.103,2.5,ml,,48,,0.25,us,us100088c7,2017-05-31T01:59:01.040Z,"3km WNW of Cushing, Oklahoma",earthquake,0.7,1.7,,,reviewed,tul,tul
2017-03-10T19:12:51.900Z,36.85,-98.2269,6.709,2.9,ml,,97,,0.46,us,us100088ad,2017-05-31T01:59:01.040Z,"15km NE of Cherokee, Oklahoma",earthquake,1.2,4,,,reviewed,tul,tul
2017-03-10T14:31:33.600Z,36.4528,-96.8856,4.331,2.9,ml,,48,,0.23,us,us10008865,2017-05-31T01:59:00.040Z,"14km NNW of Pawnee, Oklahoma",earthquake,1.1,2,,,reviewed,tul,tul
2017-03-10T13:49:55.700Z,36.2838,-97.5105,7.443,2.9,ml,,25,,0.35,us,us10008863,2017-05-31T01:59:00.040Z,"19km W of Perry, Oklahoma",earthquake,1,6.8,,,reviewed,tul,tul
2017-03-10T13:32:53.000Z,35.6703,-97.3957,6.663,2.6,ml,,22,,0.32,us,us1000885i,2017-05-31T01:59:00.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.9,5.9,,,reviewed,tul,tul
2017-03-10T03:25:36.300Z,37.2797,-98.167,7.28,2.5,mb_lg,,108,0.136,0.41,us,us10008826,2017-05-31T01:59:00.040Z,"12km W of Harper, Kansas",earthquake,2.3,6.3,0.128,16,reviewed,us,us
2017-03-09T23:49:28.120Z,37.073,-97.983,7.53,3.2,ml,,142,0.095,0.44,us,us1000881b,2017-05-31T01:59:00.040Z,"9km SSE of Anthony, Kansas",earthquake,1.6,2.5,0.161,17,reviewed,ismp,ismp
2017-03-09T22:06:12.410Z,37.2827,-98.1545,8.83,2.8,mb_lg,,73,0.125,0.33,us,us1000880j,2017-05-31T01:59:00.040Z,"11km W of Harper, Kansas",earthquake,2.2,7.3,0.064,64,reviewed,us,us
2017-03-09T19:42:35.500Z,36.8676,-98.8181,3.401,2.8,ml,,120,,0.14,us,us100087yx,2017-05-31T01:59:00.040Z,"15km WNW of Alva, Oklahoma",earthquake,1.9,2.7,,,reviewed,tul,tul
2017-03-09T04:41:38.800Z,35.903,-98.294,6.491,2.7,ml,,78,,0.66,us,us100087vt,2017-05-31T01:58:59.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.6,7,,,reviewed,tul,tul
2017-03-09T00:29:34.500Z,35.5531,-96.7483,6.341,2.5,ml,,77,,0.2,us,us100087ud,2017-05-31T01:58:59.040Z,"9km NW of Prague, Oklahoma",earthquake,0.9,3,,,reviewed,tul,tul
2017-03-08T22:30:20.800Z,36.4918,-98.8963,5.196,3.8,ml,,52,,0.44,us,us100087t8,2017-05-31T01:58:59.040Z,"28km ENE of Mooreland, Oklahoma",earthquake,2.8,4.1,,,reviewed,tul,tul
2017-03-08T21:33:00.100Z,35.9124,-97.3498,7.157,2.9,ml,,31,,0.18,us,us100087su,2017-05-31T01:58:59.040Z,"7km ENE of Guthrie, Oklahoma",earthquake,1.2,5.3,,,reviewed,tul,tul
2017-03-08T17:14:06.200Z,36.1147,-98.7219,3.609,2.5,ml,,137,,0.75,us,us1000887g,2017-05-31T01:58:58.040Z,"23km ENE of Taloga, Oklahoma",earthquake,1.2,6.7,,,reviewed,tul,tul
2017-03-08T12:15:31.300Z,35.9464,-96.7514,4.525,2.6,ml,,61,,0.27,us,us100087pa,2017-05-31T01:58:58.040Z,"4km SSE of Cushing, Oklahoma",earthquake,1.8,3.6,,,reviewed,tul,tul
2017-03-08T09:57:25.400Z,36.1194,-98.7164,5.684,2.6,ml,,88,,0.44,us,us100087ns,2017-05-31T01:58:58.040Z,"24km ENE of Taloga, Oklahoma",earthquake,1.5,7.4,,,reviewed,tul,tul
2017-03-08T09:48:55.800Z,35.9008,-98.2811,5.598,2.6,ml,,77,,0.41,us,us100087nq,2017-05-31T01:58:57.040Z,"13km ENE of Watonga, Oklahoma",earthquake,1.2,7.6,,,reviewed,tul,tul
2017-03-07T20:51:27.400Z,36.4227,-96.9155,5.513,3,ml,,32,,0.24,us,us100087jn,2017-05-31T01:58:57.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.8,1.7,,,reviewed,tul,tul
2017-03-07T16:06:01.200Z,36.6997,-97.6783,8.147,3.2,mwr,,74,,0.2,us,us100087h1,2017-05-31T01:58:57.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.3,1.8,,11,reviewed,tul,slm
2017-03-07T16:03:09.400Z,36.6993,-97.6804,7.988,3.3,ml,,53,,0.16,us,us100087h0,2017-05-31T01:58:57.040Z,"12km SSE of Medford, Oklahoma",earthquake,1.3,3.7,,,reviewed,tul,tul
2017-03-07T12:06:49.100Z,36.8361,-98.2531,5.799,2.8,ml,,133,,0.65,us,us100087g3,2017-05-31T01:58:56.040Z,"12km NE of Cherokee, Oklahoma",earthquake,1.3,4.9,,,reviewed,tul,tul
2017-03-06T23:21:04.760Z,37.0482,-97.3691,5,2.8,mb_lg,,61,0.093,0.43,us,us100087d8,2017-05-31T01:58:56.040Z,"21km E of Caldwell, Kansas",earthquake,0.6,2,0.073,49,reviewed,us,us
2017-03-05T17:33:37.400Z,35.7959,-97.1938,5.257,2.8,ml,,21,,0.3,us,us10008756,2017-05-31T01:58:54.040Z,"14km N of Luther, Oklahoma",earthquake,1.2,5,,,reviewed,tul,tul
2017-03-05T12:09:16.200Z,35.8996,-98.2899,5,3.2,ml,,48,,0.56,us,us10008748,2017-05-31T01:58:54.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.1,6.2,,,reviewed,tul,tul
2017-03-05T12:04:21.470Z,35.5938,-96.8855,5,2.5,mb_lg,,58,0.147,0.29,us,us10008743,2017-05-31T01:58:54.040Z,"10km N of Meeker, Oklahoma",earthquake,1.6,2,0.117,19,reviewed,us,us
2017-03-05T11:33:33.900Z,35.901,-98.2881,5,2.9,ml,,48,,0.63,us,us1000873y,2017-05-31T01:58:54.040Z,"12km ENE of Watonga, Oklahoma",earthquake,1.3,5.8,,,reviewed,tul,tul
2017-03-05T03:14:31.600Z,36.4571,-98.774,5.217,2.5,ml,,48,,0.44,us,us1000871y,2017-05-31T01:58:53.040Z,"33km NW of Fairview, Oklahoma",earthquake,5.8,7.3,,,reviewed,tul,tul
2017-03-04T19:48:20.400Z,36.8216,-97.6087,8.133,2.7,ml,,71,,0.21,us,us10008703,2017-05-24T02:48:16.040Z,"11km E of Medford, Oklahoma",earthquake,1.2,4.9,,,reviewed,tul,tul
2017-03-04T17:52:52.900Z,36.8378,-98.252,5.525,2.8,ml,,133,,0.57,us,us100086zm,2017-05-24T02:48:16.040Z,"13km NE of Cherokee, Oklahoma",earthquake,1,2.4,,,reviewed,tul,tul
2017-03-04T16:08:38.100Z,35.6692,-97.3932,6.825,3,ml,,26,,0.24,us,us100086zd,2017-05-24T02:48:16.040Z,"7km ENE of Edmond, Oklahoma",earthquake,1.2,1.9,,,reviewed,tul,tul
2017-03-04T02:07:34.200Z,35.807,-97.4214,7.674,2.5,ml,,25,,0.28,us,us100086wy,2017-05-24T02:48:15.040Z,"7km S of Guthrie, Oklahoma",earthquake,1.3,7,,,reviewed,tul,tul
2017-03-04T00:53:33.900Z,35.7978,-96.6466,6.054,2.7,ml,,95,,0.37,us,us100086wr,2017-05-24T02:48:15.040Z,"5km N of Stroud, Oklahoma",earthquake,1.2,6,,,reviewed,tul,tul
2017-03-03T14:33:27.200Z,36.8828,-97.9238,5.233,2.7,ml,,82,,0.53,us,us100086qj,2017-05-24T02:48:14.040Z,"18km WNW of Medford, Oklahoma",earthquake,2.3,6.6,,,reviewed,tul,tul
2017-03-03T02:38:27.000Z,36.6646,-99.1271,5.832,3.3,ml,,146,,0.75,us,us100086n3,2017-05-24T02:48:14.040Z,"25km NNE of Mooreland, Oklahoma",earthquake,2.7,7.5,,,reviewed,tul,tul
2017-03-02T20:27:29.000Z,36.5278,-98.9756,6.208,3.5,ml,,52,,0.21,us,us100086kz,2017-05-24T02:48:13.040Z,"22km ENE of Mooreland, Oklahoma",earthquake,3.2,4.3,,,reviewed,tul,tul
2017-03-02T16:43:39.800Z,36.5359,-98.9643,5.741,3.3,ml,,62,,0.53,us,us100086ia,2017-05-24T02:48:13.040Z,"24km ENE of Mooreland, Oklahoma",earthquake,1.3,2.1,,,reviewed,tul,tul
2017-03-02T01:10:55.900Z,36.5327,-98.9744,6.022,2.8,ml,,71,,0.57,us,us100086eq,2017-05-24T02:48:13.040Z,"23km ENE of Mooreland, Oklahoma",earthquake,3.6,6.8,,,reviewed,tul,tul
2017-03-02T00:30:40.600Z,35.8428,-96.6459,5.952,3.3,ml,,48,,0.26,us,us100086el,2017-05-24T02:48:13.040Z,"10km N of Stroud, Oklahoma",earthquake,2.6,5.3,,,reviewed,tul,tul
2017-03-01T19:49:55.300Z,36.4829,-98.763,4.768,3.1,ml,,43,,0.17,us,us1000862f,2017-05-24T02:48:12.040Z,"34km NW of Fairview, Oklahoma",earthquake,1.1,4.5,,,reviewed,tul,tul
2017-03-01T10:29:52.100Z,36.4436,-98.7803,5.953,2.6,ml,,67,,0.38,us,us100085xl,2017-05-24T02:48:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,2.9,7.4,,,reviewed,tul,tul
2017-03-01T09:16:20.600Z,36.4475,-98.7805,6.845,2.7,ml,,66,,0.39,us,us100085xe,2017-05-24T02:48:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.4,6.9,,,reviewed,tul,tul
2017-03-01T08:45:37.400Z,36.4438,-98.7834,7.265,2.5,ml,,67,,0.77,us,us100086eg,2017-05-24T02:48:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,2,6.1,,,reviewed,tul,tul
2017-03-01T08:43:31.300Z,36.445,-98.7813,7.144,2.7,ml,,50,,0.23,us,us100085x4,2017-05-24T02:48:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.6,2.6,,,reviewed,tul,tul
2017-03-01T05:25:22.600Z,36.4434,-98.7855,7.462,3.4,ml,,51,,0.36,us,us100085wh,2017-05-24T02:48:12.040Z,"33km NW of Fairview, Oklahoma",earthquake,1.7,7.1,,,reviewed,tul,tul
2017-02-28T15:42:55.400Z,36.7116,-97.6242,8.236,2.7,ml,,56,,0.45,us,us20008myb,2017-05-24T02:48:11.040Z,"14km SE of Medford, Oklahoma",earthquake,1.5,1.4,,,reviewed,tul,tul
2017-02-28T15:37:23.900Z,35.7959,-97.1953,6.617,2.8,ml,,35,,0.45,us,us20008mya,2017-05-24T02:48:11.040Z,"14km N of Luther, Oklahoma",earthquake,1.2,6.6,,,reviewed,tul,tul
2017-02-28T07:32:33.700Z,36.8189,-97.5544,7.978,2.8,ml,,65,,0.45,us,us20008mw1,2017-05-24T02:48:10.040Z,"16km E of Medford, Oklahoma",earthquake,1.3,7,,,reviewed,tul,tul
2017-02-27T23:51:42.200Z,36.219,-97.5634,6.096,2.6,ml,,23,,0.6,us,us20008mti,2017-05-24T02:48:10.040Z,"25km WSW of Perry, Oklahoma",earthquake,0.8,6.7,,,reviewed,tul,tul
2017-02-27T08:36:40.470Z,37.289,-98.155,5,2.8,mb_lg,,66,0.125,0.44,us,us20008mmx,2017-05-24T02:48:09.040Z,"11km W of Harper, Kansas",earthquake,1,2,0.07,53,reviewed,us,us
2017-02-27T08:34:57.030Z,37.2702,-98.1483,4.82,2.5,mb_lg,,73,0.122,0.47,us,us20008mmw,2017-05-24T02:48:09.040Z,"11km W of Harper, Kansas",earthquake,1.5,7.6,0.114,20,reviewed,us,us
2017-02-27T05:47:56.000Z,36.4158,-97.3461,7.979,2.5,ml,,36,,0.36,us,us20008mm8,2017-05-24T02:48:09.040Z,"14km NNW of Perry, Oklahoma",earthquake,1,6.1,,,reviewed,tul,tul
2017-02-26T16:04:49.200Z,35.7969,-97.1928,5.51,2.5,ml,,36,,0.52,us,us20008mj2,2017-05-24T02:48:09.040Z,"14km N of Luther, Oklahoma",earthquake,1.2,5.4,,,reviewed,tul,tul
2017-02-26T15:11:36.600Z,36.5041,-99.0357,6.237,2.7,ml,,66,,0.58,us,us20008miu,2017-05-24T02:48:08.040Z,"16km ENE of Mooreland, Oklahoma",earthquake,2.5,5.9,,,reviewed,tul,tul
2017-02-26T06:52:23.940Z,37.2751,-98.163,5,2.6,mb_lg,,115,0.133,0.5,us,us20008mhc,2017-05-24T02:48:08.040Z,"12km W of Harper, Kansas",earthquake,1.2,2,0.085,36,reviewed,us,us
2017-02-25T17:31:02.000Z,36.2145,-97.5568,7.252,3.4,ml,,23,,0.23,us,us20008mex,2017-05-17T01:19:39.040Z,"25km WSW of Perry, Oklahoma",earthquake,1,4,,,reviewed,tul,tul
2017-02-25T10:36:42.970Z,37.0586,-97.3731,5.91,2.6,mb_lg,,142,0.095,0.2,us,us20008mdh,2017-05-17T01:19:39.040Z,"21km E of Caldwell, Kansas",earthquake,1.6,1.2,0.104,24,reviewed,us,us
2017-02-24T19:21:33.700Z,36.2702,-97.348,7.993,2.8,ml,,28,,0.31,us,us20008m8t,2017-05-17T01:19:38.040Z,"5km WSW of Perry, Oklahoma",earthquake,1,3.1,,,reviewed,tul,tul
2017-02-24T18:47:20.100Z,36.4876,-97.7636,7.457,3,ml,,35,,0.18,us,us20008m8e,2017-05-17T01:19:38.040Z,"14km NE of Enid, Oklahoma",earthquake,0.9,4.7,,,reviewed,tul,tul
2017-02-24T18:01:42.400Z,36.2193,-97.5657,7.992,2.6,ml,,26,,0.18,us,us20008m5j,2017-05-17T01:19:38.040Z,"26km WSW of Perry, Oklahoma",earthquake,0.6,5.1,,,reviewed,tul,tul
2017-02-24T12:54:23.200Z,36.7565,-98.0625,7.455,2.6,ml,,51,,0.48,us,us20008m0x,2017-05-17T01:19:38.040Z,"26km E of Cherokee, Oklahoma",earthquake,1.2,5.1,,,reviewed,tul,tul
2017-02-24T12:28:16.800Z,36.4693,-98.7499,6.374,2.7,ml,,72,,0.3,us,us20008m0j,2017-05-17T01:19:38.040Z,"32km NW of Fairview, Oklahoma",earthquake,1.7,6.6,,,reviewed,tul,tul
2017-02-23T16:21:48.800Z,36.1787,-97.4036,7.958,2.9,ml,,23,,0.19,us,us20008lta,2017-05-17T01:19:37.040Z,"16km SW of Perry, Oklahoma",earthquake,0.4,4.8,,,reviewed,tul,tul
