API,Lat,Lon,WellTy,TotDep,FormName,ITDepth,IBDepth,Vol_2017,Vol_2016,Vol_2015,Vol_2014,Vol_2013,Vol_2012,Vol_2011,Pres_2017,Pres_2016,Pres_2015,Pres_2014,Pres_2013,Pres_2012,Pres_2011,2DCm,2DNC,2R,2RIn,2RSI,Arb,Bart,Booch,Bromide,Burgess,Calvin,Chase,Cisco,Clev,Crom,Deese,Dutcher,Gilcrease,Healdton,Hoxbar,Hunton,Layton,Loco,Morrow,Penn,Permian,Pont,Prue,Red,Simp,Skinner,Tatums,Viola,Wil,n_wells5,n_wells10,vol_wells5_2017,vol_wells10_2017,vol_wells5_2016,vol_wells10_2016,vol_wells5_2015,vol_wells10_2015,vol_wells5_2014,vol_wells10_2014,vol_wells5_2013,vol_wells10_2013,vol_wells5_2012,vol_wells10_2012,vol_wells5_2011,vol_wells10_2011,n_eq3_20,n_eq4_50
3513705462,34.38073,-97.60081,2RIn,3868.0,DEESE,2142.0,2828.0,0.0,11375.0,0.0,7367.0,33900.0,27269.0,5638.0,0.0,1350.0,0.0,1368.75,1425.0,1381.25,1104.1666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,577,17041257.880000003,86354648.25,16328410.0,84459996.7,17785407.0,94531588.22,18394658.0,93466734.0,16277967.0,89620323.0,17308153.810000002,89478327.81,15026286.0,86794817.04300001,0,0
3513705463,34.38076,-97.59863,2RIn,3527.0,,3248.187324929972,3546.1138550935175,0.0,0.0,0.0,106.0,1462.0,876.0,27483.0,0.0,0.0,0.0,375.0,1500.0,1500.0,1208.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,568,16655514.88,85032902.25,15913426.0,83338124.7,17154300.0,93333369.22,17683836.0,91797492.0,15621889.0,87753228.0,16690349.81,87821048.81,14387907.0,85677191.04300001,0,0
3513705465,34.38083,-97.60301,2RIn,4137.0,DEESE GROUP,2434.0,2971.0,40059.0,26872.0,26868.0,58954.0,24757.0,0.0,0.0,1350.0,662.5,600.0,800.0,1325.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,579,16538552.88,87258326.25,15994920.0,85461855.86,17715122.0,95298282.22,18355471.0,93738404.0,16080455.0,89973179.0,17415566.810000002,89935437.81,15269906.0,86981749.04300001,0,0
3513705466,34.38269,-97.60314,2RIn,3631.0,DEESE GROUP,2320.0,3076.0,0.0,0.0,265.0,52.0,25425.0,5133.0,36812.0,0.0,0.0,1350.0,475.0,1437.5,1425.0,1187.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,592,17970071.880000003,89031398.25,16430306.0,87344024.86,18827923.0,97451360.22,19502124.0,95827589.0,17024509.0,91991026.0,17562420.810000002,91912994.81,15384057.0,89115489.04300001,0,0
3513705469,34.44862,-97.67495,2RIn,4325.0,DEESE,2334.0,2920.0,95015.0,70602.0,102423.0,137172.0,63789.0,103050.0,110542.0,1350.0,1350.0,1350.0,1368.75,1312.5,1200.0,1083.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,589,35498332.5,84826909.5,37359381.25,82191802.05999999,40788193.0,89631673.15,40460917.0,88072373.8,41832312.0,84138370.0,38728153.0,79573556.0,36147865.15,72387606.053,0,0
3513705471,34.37378,-97.60089,2RIn,4119.0,DEESE GROUP,2312.0,3086.0,2155.0,0.0,92.0,781.0,830.0,849.0,13360.0,1350.0,0.0,1350.0,1012.5,500.0,1000.0,1000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,521,14087549.88,77024831.25,13861641.0,75092280.5,15101428.0,84265889.22,15877370.0,83000741.0,13672613.0,78979509.0,15025063.81,79524864.81,13081219.0,75956224.00299999,0,0
3513705473,34.44862,-97.67495,2RIn,4525.0,DEESE GROUP,2464.0,3518.0,110524.0,72867.0,0.0,67737.0,171157.0,63374.0,72157.0,1350.0,1350.0,0.0,1375.0,1450.0,1450.0,1187.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,589,35498332.5,84826909.5,37359381.25,82191802.05999999,40788193.0,89631673.15,40460917.0,88072373.8,41832312.0,84138370.0,38728153.0,79573556.0,36147865.15,72387606.053,0,0
3513705514,34.38587,-97.63972,2DNC,608.0,,3248.187324929972,3546.1138550935175,11940.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,594,18560146.0,77425550.01,16736308.0,74966396.24999999,18388698.0,83154219.22,16886207.0,81614077.0,15585225.0,78625406.0,16537888.0,73670987.81,14819431.0,67926382.153,0,0
3513705555,34.44272,-97.68152,2RIn,4015.0,,3248.187324929972,3546.1138550935175,24422.0,0.0,0.0,0.0,0.0,17675.0,28983.0,1350.0,0.0,0.0,0.0,0.0,1400.0,1166.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,556,36117335.5,75677326.5,38132511.25,73448262.55999999,41590749.0,81338577.15,41269786.0,80269632.8,42758543.0,76967157.0,39648317.0,72620694.0,36924165.15,65206380.052999996,0,0
3513705560,34.44091,-97.66839,2DNC,2002.0,,3248.187324929972,3546.1138550935175,0.0,0.0,0.0,0.0,0.0,182000.0,168000.0,0.0,0.0,0.0,0.0,0.0,321.25,267.9166666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,613,36904858.5,87627273.5,36779080.25,85052910.05999999,40467688.0,93224735.15,39808613.0,91430321.8,41575425.0,87405432.0,36679326.0,82978461.0,34148503.15,75628458.053,0,0
3513705574,34.43546,-97.66839,2RIn,4713.0,DEESE GROUP,1924.0,2714.0,57972.0,0.0,0.0,0.0,0.0,0.0,883.0,1350.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,593,38439380.5,81523723.5,38185275.25,78945849.05999999,42696230.0,87300604.15,41688329.0,85812619.8,43243551.0,81849735.0,38425071.0,77551097.0,35831979.15,70168100.053,0,0
3513705581,34.37351,-97.59645,2RIn,3737.0,DEESE,2425.0,3526.0,63649.0,0.0,0.0,3172.0,62503.0,262600.0,165586.0,1350.0,0.0,0.0,337.5,1325.0,1300.0,1125.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,520,15150458.88,77037364.25,14919926.0,75445941.5,16556905.0,84977909.22,17188429.0,83426941.0,14824692.0,78915456.0,16247409.81,79692548.81,14255635.0,76705461.00299999,0,0
3513705582,34.44091,-97.67933,2RIn,3558.0,DEESE GROUP,2600.0,2896.0,226259.0,273583.0,81893.0,54144.0,0.0,53759.0,67442.0,1350.0,1350.0,1350.0,1367.5,0.0,1390.0,1162.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,563,35271244.5,77669377.5,37166978.25,75361290.55999999,40672119.0,83257320.15,40323041.0,82090081.8,41391697.0,78334264.0,38327120.0,73964037.0,35782395.15,66505371.052999996,0,0
3513705585,34.44091,-97.67714,2RIn,4121.0,DEESE GROUP,2590.0,3292.0,190664.0,227760.0,260376.0,116354.0,34198.0,22547.0,96234.0,1350.0,1350.0,1350.0,1012.5,1275.0,1200.0,1083.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,573,35404672.5,78971541.5,36861864.25,76327203.55999999,40281448.0,83967285.15,40160502.0,82722984.8,41983445.0,78960289.0,38344577.0,74548906.0,35325067.15,67230531.053,0,0
3513705602,34.43728,-97.67933,2RIn,4037.0,,3248.187324929972,3546.1138550935175,79410.0,76790.0,69010.0,70874.0,78381.0,70373.0,68834.0,1912.0833333333333,1937.5,1816.6666666666667,1725.5833333333333,1654.75,1897.8333333333333,1918.4166666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,551,36313608.5,73632246.5,37392524.25,71422576.55999999,40973687.0,79363391.15,40837748.0,78795040.8,42653311.0,75789463.0,39190009.0,71372911.0,36084878.15,64002475.052999996,0,0
3513705613,34.43592,-97.68316,2RIn,3337.0,SPRINGER SAND,2102.0,2128.0,28414.0,23705.0,21335.0,16500.0,14877.0,15008.0,14089.0,210.0,195.0,159.16666666666666,179.16666666666666,175.83333333333334,175.41666666666666,317.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,538,35981674.5,71934055.5,37590349.25,69939310.55999999,41301685.0,77667759.15,41142917.0,76740017.8,42486312.0,73902075.0,39155965.0,69594235.0,36386365.15,62469817.052999996,0,0
3513705615,34.36993,-97.57676,2DNC,3371.0,,3248.187324929972,3546.1138550935175,0.0,0.0,0.0,0.0,0.0,35800.0,35750.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,492,19542403.880000003,83296753.25,17951916.0,80795198.5,22217352.0,91229703.22,21907131.0,89347683.0,20407558.0,82081930.0,21039622.81,82911436.81,20791959.0,80913388.003,0,0
3513705621,34.36782,-97.57036,2DNC,1940.0,PONTOTOC,1052.0,1072.0,28335.0,39911.0,31955.0,61699.0,0.0,1836.81,26023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,145,480,20737274.88,82777670.25,19212012.0,80553926.0,23241221.0,90925553.22,23515077.0,88874971.0,22059740.0,81115860.0,22955658.81,81786035.81,23170055.0,79704798.003,0,0
3513705699,34.41781,-97.70613,2DNC,1206.0,,3248.187324929972,3546.1138550935175,120500.0,120500.0,123000.0,122000.0,122000.0,122000.0,122000.0,300.0,300.0,300.0,300.0,300.0,298.3333333333333,298.3333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,464,31331408.0,56433082.5,32565541.77,55463226.24999999,34140474.0,60359389.22,32995284.0,61490274.0,34199897.0,60174482.0,33422203.0,57280087.0,30652065.15,51730117.15,0,0
3513705732,34.41519,-97.67916,2DNC,1045.0,,3248.187324929972,3546.1138550935175,0.0,1800.0,9600.0,9600.0,9600.0,9600.0,9600.0,0.0,800.0,150.0,150.0,150.0,150.0,150.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,517,36632376.0,66178110.5,36893309.769999996,64730009.25,39389260.0,71017148.15,37651522.0,70813952.8,39549047.0,68189682.0,38165580.0,65781376.0,35187353.04,58452843.052999996,0,0
3513705744,34.41414,-97.68414,2DNC,1145.0,,3248.187324929972,3546.1138550935175,8700.0,19200.0,38150.0,54750.0,45600.0,29200.0,12900.0,80.83333333333333,179.16666666666666,195.0,214.16666666666666,209.16666666666666,225.0,200.41666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,504,33980959.0,64802770.5,35244908.769999996,63376508.25,37335192.0,69800748.15,36197723.0,69426054.8,36718395.0,66959638.0,35928550.0,64477604.0,33311266.04,57255847.052999996,0,0
3513705776,34.40931,-97.67726,2RIn,0.0,PERMIAN,0.0,0.0,0.0,126000.0,125000.0,0.0,124000.0,124000.0,124000.0,0.0,220.0,220.0,0.0,220.0,222.91666666666666,222.91666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,294,512,33199170.0,64279912.5,33274867.77,63404296.25,35544172.0,69261656.22,33757288.0,68887698.0,35528603.0,67083187.0,34529604.0,64573895.0,31949770.04,57756108.153,0,0
3513705812,34.41515,-97.69214,2RIn,4450.0,PERMIAN,660.0,680.0,123500.0,124000.0,124000.0,123000.0,123000.0,123000.0,123000.0,400.0,400.0,400.0,400.0,400.0,408.3333333333333,408.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,324,487,33092650.0,60978812.5,34494734.77,59868878.24999999,36800395.0,65456309.22,35473812.0,65549478.0,36145897.0,64044411.0,35010708.0,60905544.0,32186907.15,55063170.153,0,0
3513705813,34.41535,-97.69024,2RIn,0.0,,3248.187324929972,3546.1138550935175,103000.0,100000.0,100000.0,98000.0,99000.0,99000.0,99000.0,275.0,275.0,275.0,275.0,275.0,272.9166666666667,272.9166666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,490,33660651.0,62019059.5,34983728.769999996,60998338.24999999,37527880.0,66962247.22,36286076.0,66211397.0,36897148.0,64705048.0,35760718.0,61505218.0,32955723.15,55449995.153,0,0
3513705816,34.41718,-97.69681,2DNC,4486.0,PERMIAN,380.0,386.0,146300.0,145700.0,145700.0,145800.0,146400.0,146400.0,53000.0,140.0,140.0,140.0,140.0,140.0,140.0,47.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,325,475,33107050.0,59304344.5,34515734.77,58276106.24999999,36821395.0,63729015.22,35494812.0,64010854.0,36160897.0,62818733.0,35025708.0,59167661.0,32202107.15,53416949.153,0,0
3513705817,34.41715,-97.69449,2RIn,495.0,PERMIAN,388.0,422.0,0.0,0.0,239000.0,238000.0,240000.0,240000.0,240000.0,0.0,0.0,420.0,420.0,420.0,394.5833333333333,417.0833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,326,482,33107050.0,60312902.5,34515734.77,59300044.24999999,36821395.0,64783193.22,35494812.0,65036676.0,36166897.0,63648512.0,35031708.0,60012599.0,32208107.15,54225456.153,0,0
3513705855,34.40771,-97.68749,2RIn,706.0,PERMIAN,668.0,680.0,1800.0,0.0,74000.0,70000.0,75000.0,75000.0,75000.0,200.0,0.0,280.0,280.0,280.0,278.3333333333333,278.3333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,284,495,30502771.0,61828096.5,31538455.36,60785721.24999999,33574900.0,66383089.22,32167063.0,66632303.0,33218165.0,65114804.0,32484352.0,62085381.0,29514557.04,55868914.153,0,0
3513705870,34.42643,-97.70996,2RIn,1945.0,TUSSY,1880.0,1945.0,29800.0,22000.0,30700.0,30600.0,24900.0,32200.0,43900.0,35.416666666666664,0.0,39.166666666666664,130.0,206.25,216.66666666666666,237.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,459,33752758.5,55412627.5,35493238.349999994,53899711.24999999,38592300.0,58281677.22,38694238.0,59530481.0,39807267.0,59491423.0,36647064.0,56253325.0,33788532.15,50539148.15,0,0
3513705878,34.42279,-97.70996,2RIn,3848.849658314351,,3248.187324929972,3546.1138550935175,0.0,9300.0,14400.0,19700.0,21400.0,12250.0,0.0,0.0,115.41666666666667,145.83333333333334,200.0,206.25,210.41666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,460,31222715.0,55385101.5,32531135.77,53825645.24999999,34357536.0,58487279.22,33149434.0,59575413.0,34598372.0,59567638.0,33552379.0,56322850.0,31231647.15,50600742.15,0,0
3513705882,34.40631,-97.69886,2RIn,2167.0,,3248.187324929972,3546.1138550935175,34400.0,31700.0,34300.0,39100.0,46400.0,47000.0,51700.0,70.83333333333333,47.916666666666664,63.333333333333336,254.16666666666666,264.5833333333333,295.8333333333333,341.6666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,486,29349296.0,58474993.5,30560940.0,57670619.24999999,32205920.0,63146307.22,30462831.0,63420492.0,31671717.0,62159024.0,31257616.0,58882389.0,26675171.04,53327304.15,0,0
3513705899,34.41581,-97.70692,2RIn,9155.0,TUSSY,3248.187324929972,3546.1138550935175,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,279.1666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,470,29761731.0,56296922.5,30894912.2,55345569.24999999,32125182.0,60268670.22,30796569.0,61560264.0,32297135.0,60282733.0,31512661.0,57316769.0,26952034.04,51756378.15,0,0
3513705929,34.40806,-97.71864,2DNC,3880.0,,3248.187324929972,3546.1138550935175,0.0,875.0,400.0,910.0,3600.0,100.0,20.0,0.0,33.333333333333336,75.83333333333333,33.333333333333336,200.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,466,26698032.0,53188148.5,27826338.0,51678065.24999999,29073389.0,57312218.0,27634948.0,56930288.0,29886541.0,58445120.0,28856121.0,54105064.0,24498210.04,50220102.146,0,0
3513705930,34.42279,-97.71215,2RIn,1025.0,,3248.187324929972,3546.1138550935175,182500.0,182500.0,182500.0,182500.0,182500.0,182500.0,182500.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,454,30104666.0,54288983.5,31233485.77,52636367.24999999,32899604.0,57453637.22,31796707.0,57676288.0,33453656.0,58516767.0,32679219.0,54462395.0,30285006.15,49754358.15,0,0
3513705933,34.42279,-97.71872,2DNC,168.0,HOXBAR,1362.0,1580.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,73000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,451,28359961.0,51907514.5,29415806.0,50335295.24999999,30761412.0,55923146.82,29570328.0,55704176.0,31589699.0,57491940.0,30725156.0,53215303.0,26598457.15,49383076.15,0,0
3513705944,34.40907,-97.71699,2DNC,0.0,,3248.187324929972,3546.1138550935175,0.0,480.0,520.0,570.0,3600.0,450.0,630.0,0.0,30.0,30.0,30.0,200.0,20.833333333333332,26.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,464,27102010.0,53438424.5,28243395.0,51977846.24999999,29307089.0,57466070.0,27875127.0,57061092.0,30101695.0,58498581.0,29160666.0,54242742.0,24847030.04,50071944.146,0,0
3513705958,34.42821,-97.66839,2DNC,1074.0,PERMIAN,801.0,1056.0,19800.0,19800.0,19800.0,19800.0,19800.0,19800.0,19800.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,330,576,39470727.5,77027788.5,38943221.25,74599388.05999999,43754469.0,82499539.15,42787209.0,81359887.8,44285612.0,78012982.0,39077166.0,73932558.0,36373731.15,66570667.052999996,0,0
3513706027,34.39606,-97.70398,2RIn,3848.849658314351,,3248.187324929972,3546.1138550935175,8701.0,55906.0,165993.0,148875.0,175402.0,103647.0,19681.0,0.0,0.0,33.333333333333336,400.0,400.0,400.0,400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,499,27317258.0,57708306.4,28683516.0,57881977.24999999,30450664.0,62501880.22,28917331.0,63366683.0,30045127.0,61741155.0,29292844.0,59109226.0,24891277.04,53403928.146,0,0
3513706075,34.47359,-97.77781,2DNC,1430.0,PERMIAN,785.0,855.0,6862.0,6925.0,6784.0,7206.0,4510.0,11810.0,4380.0,50.0,50.0,50.0,0.0,30.0,100.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,258,2368314.0,28241755.5,2407961.0,27977010.89,2550721.0,31007562.0,2901422.0,33011562.0,2997257.0,33343067.0,2939523.0,30418027.0,2862596.0,26250389.15,0,0
3513706098,34.39719,-97.68839,2DNC,2020.0,PERMIAN,1000.0,1540.0,1067.0,1127.0,1136.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,251,502,29045185.0,58203502.4,30351790.0,58355967.24999999,32016803.0,63336340.22,30509946.0,63376249.0,31573475.0,61829063.0,30772723.0,59223305.0,26358743.04,53548347.15,0,0
3513706111,34.39197,-97.69016,2DCm,2717.0,TUSSY,2542.0,2594.0,360.0,360.0,360.0,360.0,900.0,180.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,559,26584296.0,67634044.086,27943175.0,65847259.24999999,29761116.0,69897411.22,28256903.0,68506869.0,29606112.0,66156653.0,28749873.0,62974305.0,24568290.04,56992553.15,0,0
3513706121,34.39304,-97.70065,2DNC,870.0,,3248.187324929972,3546.1138550935175,16500.0,15000.0,14400.0,16200.0,16800.0,15000.0,18000.0,200.0,200.0,200.0,205.0,220.0,210.0,225.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,532,27079154.0,62393581.4,28412791.0,62246616.24999999,29962829.0,65793314.22,28305390.0,65037486.0,29443320.0,63185946.0,28668471.0,60172565.0,24397668.04,54171615.146,0,0
3513706171,34.66835,-97.56571,2RIn,3848.849658314351,,3248.187324929972,3546.1138550935175,49833.0,40369.0,41330.0,42853.0,3026.0,2905.0,40615.0,1133.3333333333333,951.6666666666666,700.0,700.0,850.0,850.0,710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,49833.0,7303278.5,40369.0,7529232.0,41330.0,11813459.0,42853.0,11775616.0,3026.0,10068329.0,2905.0,10370204.0,40615.0,9118550.0,0,0
3513706173,34.38435,-97.67301,2RIn,2045.0,DEESE,1918.0,1993.0,55445.0,40601.0,42259.0,46131.0,41077.0,40541.0,24795.0,1131.6666666666667,965.0,650.0,650.0,850.0,850.0,710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,618,19928217.0,84401446.00799999,21234241.0,76266643.25,22993248.0,80859458.22,21760112.0,78249466.0,22676141.0,71643640.0,22407982.0,65152749.81,19751897.04,56372598.15,0,0
3513706176,34.38814,-97.67722,2RIn,1915.0,DEESE,1804.0,1890.0,29089.0,37835.0,45438.0,44751.0,13496.0,13253.0,8730.0,653.3333333333334,965.0,1050.0,1050.0,850.0,850.0,710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,606,22234922.0,79441635.559,23798669.0,73744952.25,25229932.0,78585363.22,23876735.0,76188606.0,25123066.0,71266582.0,24757116.0,66375960.0,21449570.04,58274032.15,0,0
3513706180,34.38789,-97.68136,2RIn,2318.0,DEESE,2157.0,2265.0,90669.0,68279.0,82821.0,85584.0,5134.0,5030.0,50720.0,1140.0,925.0,1050.0,1050.0,850.0,850.0,710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,618,23273499.0,82061768.92799999,24759160.0,75367322.25,26122224.0,80496786.22,24659822.0,77804034.0,25931513.0,72590450.0,25557948.0,67671842.0,22160693.04,58859887.15,0,0
3513706182,34.38997,-97.68365,2DNC,2315.0,,3248.187324929972,3546.1138550935175,1930.0,2220.0,2080.0,2380.0,2380.0,2160.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,590,24754207.0,75147162.94600001,26300133.0,71495149.25,27892916.0,75753002.22,26323746.0,73913333.0,27673957.0,69778408.0,27075478.0,65382074.0,23343395.04,58408525.15,0,0
3513706186,34.38638,-97.67939,2RIn,1.0,DEESE,0.0,0.0,29494.0,69632.0,82993.0,55628.0,31448.0,31511.0,34355.0,107.5,385.0,975.0,975.0,850.0,850.0,710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,625,21697730.0,84771468.00799999,23264684.0,76900223.25,24680381.0,82331399.22,23386747.0,79888009.0,24701127.0,73183035.0,24263445.0,67130269.0,20988275.04,58278044.15,0,0
3513706192,34.38236,-97.67486,2RIn,2374.0,DEESE,2244.0,2330.0,110589.0,48411.0,45791.0,45210.0,62693.0,62661.0,84655.0,951.6666666666666,521.6666666666666,625.0,595.0,850.0,850.0,710.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,624,18978156.0,84608835.00799999,20003864.0,76616341.25,21783622.0,81245692.22,20708777.0,78699892.0,21523802.0,71919183.0,21412579.0,65795726.81,19095415.04,56703935.15,0,0
3513706227,34.38261,-97.69699,2RIn,3848.849658314351,,3248.187324929972,3546.1138550935175,174.0,8733.0,35881.0,37524.0,38953.0,20136.0,15200.0,0.0,0.0,66.66666666666667,400.0,400.0,400.0,400.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,633,20392179.0,83067829.00799999,22081129.0,74874132.25,23143013.0,80717325.0,22092459.0,77114867.0,23488334.0,71814627.0,23163635.0,66647758.0,19869168.04,57377367.146,0,0
